id,name,full_date,car,year
798,경상,2014-06-01,85,2014
799,경상,2014-05-01,85,2014
800,경상,2014-04-01,83,2014
801,경상,2014-03-01,80,2014
802,경상,2014-02-01,77,2014
803,경상,2014-01-01,77,2014
804,경상,2013-12-01,62,2013
805,경상,2013-11-01,55,2013
806,경상,2013-10-01,55,2013
807,경상,2013-09-01,55,2013
808,경상,2013-08-01,55,2013
809,경상,2013-07-01,55,2013
810,경상,2013-06-01,55,2013
811,경상,2013-05-01,55,2013
812,경상,2013-04-01,55,2013
813,경상,2013-03-01,53,2013
814,경상,2013-02-01,50,2013
815,경상,2013-01-01,50,2013
816,경상,2012-12-01,49,2012
817,경상,2012-11-01,37,2012
818,경상,2012-10-01,27,2012
819,경상,2012-09-01,24,2012
820,경상,2012-08-01,24,2012
821,경상,2012-07-01,22,2012
822,경상,2012-06-01,22,2012
823,경상,2012-05-01,15,2012
824,경상,2012-04-01,13,2012
825,경상,2012-03-01,13,2012
826,경상,2012-02-01,13,2012
827,경상,2012-01-01,13,2012
828,경상,2011-12-01,13,2011
829,경상,2011-11-01,8,2011
830,경상,2011-10-01,5,2011
831,경상,2011-09-01,5,2011
832,경상,2011-08-01,5,2011
833,경상,2011-07-01,3,2011
834,경상,2011-06-01,3,2011
835,경상,2011-05-01,3,2011
836,경상,2011-04-01,3,2011
837,경상,2011-03-01,2,2011
838,경상,2011-02-01,2,2011
839,경상,2011-01-01,2,2011
840,경상,2010-12-01,2,2010
841,경상,2010-11-01,1,2010
842,경상,2010-10-01,1,2010
843,경상,2010-09-01,1,2010
844,경상,2010-08-01,1,2010
845,경상,2010-07-01,1,2010
846,충남,2025-05-01,34545,2025
847,충남,2025-04-01,33651,2025
848,충남,2025-03-01,32973,2025
849,충남,2025-02-01,31657,2025
850,충남,2025-01-01,30662,2025
851,충남,2024-12-01,30654,2024
852,충남,2024-11-01,30504,2024
853,충남,2024-10-01,30280,2024
854,충남,2024-09-01,29502,2024
855,충남,2024-08-01,28837,2024
856,충남,2024-07-01,27979,2024
857,충남,2024-06-01,27330,2024
858,충남,2024-05-01,26851,2024
859,충남,2024-04-01,26366,2024
860,충남,2024-03-01,25646,2024
861,충남,2024-02-01,24055,2024
862,충남,2024-01-01,24194,2024
863,충남,2023-12-01,24130,2023
864,충남,2023-06-01,16611,2023
865,충남,2022-12-01,16611,2022
866,충남,2022-11-01,16467,2022
867,충남,2022-10-01,15987,2022
868,충남,2022-09-01,15449,2022
869,충남,2022-08-01,14438,2022
870,충남,2022-07-01,14051,2022
871,충남,2022-06-01,13298,2022
872,충남,2022-05-01,12712,2022
873,충남,2022-04-01,12142,2022
874,충남,2022-03-01,11532,2022
875,충남,2022-02-01,10525,2022
876,충남,2022-01-01,10015,2022
877,충남,2021-12-01,9991,2021
878,충남,2021-11-01,9836,2021
879,충남,2021-10-01,9480,2021
880,충남,2021-09-01,8847,2021
881,충남,2021-08-01,8426,2021
882,충남,2021-07-01,8042,2021
883,충남,2021-06-01,7254,2021
884,충남,2021-05-01,6588,2021
885,충남,2021-04-01,6269,2021
886,충남,2021-03-01,5946,2021
887,충남,2021-02-01,5575,2021
888,충남,2021-01-01,5562,2021
889,충남,2020-12-01,5489,2020
890,충남,2020-11-01,5157,2020
891,충남,2020-10-01,4878,2020
892,충남,2020-09-01,4547,2020
893,충남,2020-08-01,4252,2020
894,충남,2020-07-01,4087,2020
895,충남,2020-06-01,3920,2020
896,충남,2020-05-01,3701,2020
897,충남,2020-04-01,3560,2020
898,충남,2020-03-01,3281,2020
899,충남,2020-02-01,2928,2020
900,충남,2020-01-01,2848,2020
901,충남,2019-12-01,2841,2019
902,충남,2019-11-01,2792,2019
903,충남,2019-10-01,2649,2019
904,충남,2019-09-01,2551,2019
905,충남,2019-08-01,2490,2019
906,충남,2019-07-01,2421,2019
907,충남,2019-06-01,2308,2019
908,충남,2019-05-01,2246,2019
909,충남,2019-04-01,2051,2019
910,충남,2019-03-01,1559,2019
911,충남,2019-02-01,1161,2019
912,충남,2019-01-01,1142,2019
913,충남,2018-12-01,1127,2018
914,충남,2018-11-01,1087,2018
915,충남,2018-10-01,969,2018
916,충남,2018-09-01,833,2018
917,충남,2018-08-01,782,2018
918,충남,2018-07-01,765,2018
919,충남,2018-06-01,725,2018
920,충남,2018-05-01,618,2018
921,충남,2018-04-01,564,2018
922,충남,2018-03-01,482,2018
923,충남,2018-02-01,412,2018
924,충남,2018-01-01,387,2018
925,충남,2017-12-01,336,2017
926,충남,2017-11-01,312,2017
927,충남,2017-10-01,287,2017
928,충남,2017-09-01,269,2017
929,충남,2017-08-01,222,2017
930,충남,2017-07-01,215,2017
931,충남,2017-06-01,199,2017
932,충남,2017-05-01,192,2017
933,충남,2017-04-01,187,2017
934,충남,2017-03-01,188,2017
935,충남,2017-02-01,188,2017
936,충남,2017-01-01,180,2017
937,충남,2016-12-01,170,2016
938,충남,2016-11-01,161,2016
939,충남,2016-10-01,159,2016
940,충남,2016-09-01,159,2016
941,충남,2016-08-01,159,2016
942,충남,2016-07-01,150,2016
943,충남,2016-06-01,147,2016
944,충남,2016-05-01,140,2016
945,충남,2016-04-01,142,2016
946,충남,2016-03-01,142,2016
947,충남,2016-02-01,143,2016
948,충남,2016-01-01,142,2016
949,충남,2015-12-01,140,2015
950,충남,2015-11-01,139,2015
951,충남,2015-10-01,134,2015
952,충남,2015-09-01,133,2015
953,충남,2015-08-01,132,2015
954,충남,2015-07-01,131,2015
955,충남,2015-06-01,133,2015
956,충남,2015-05-01,122,2015
957,충남,2015-04-01,121,2015
958,충남,2015-03-01,120,2015
959,충남,2015-02-01,120,2015
960,충남,2015-01-01,118,2015
961,충남,2014-12-01,113,2014
962,충남,2014-11-01,99,2014
963,충남,2014-10-01,97,2014
964,충남,2014-09-01,97,2014
965,충남,2014-08-01,97,2014
966,충남,2014-07-01,98,2014
967,충남,2014-06-01,97,2014
968,충남,2014-05-01,97,2014
969,충남,2014-04-01,97,2014
970,충남,2014-03-01,97,2014
971,충남,2014-02-01,97,2014
972,충남,2014-01-01,96,2014
973,충남,2013-12-01,94,2013
974,충남,2013-11-01,66,2013
975,충남,2013-10-01,66,2013
976,충남,2013-09-01,66,2013
977,충남,2013-08-01,66,2013
978,충남,2013-07-01,66,2013
979,충남,2013-06-01,66,2013
980,충남,2013-05-01,66,2013
981,충남,2013-04-01,66,2013
982,충남,2013-03-01,66,2013
983,충남,2013-02-01,66,2013
984,충남,2013-01-01,50,2013
985,충남,2012-12-01,38,2012
986,충남,2012-11-01,13,2012
987,충남,2012-10-01,13,2012
988,충남,2012-09-01,10,2012
989,충남,2012-08-01,10,2012
990,충남,2012-07-01,10,2012
991,충남,2012-06-01,10,2012
992,충남,2012-05-01,10,2012
993,충남,2012-04-01,8,2012
994,충남,2012-03-01,8,2012
995,충남,2012-02-01,7,2012
996,충남,2012-01-01,7,2012
997,충남,2011-12-01,7,2011
998,충남,2011-11-01,6,2011
999,충남,2011-10-01,3,2011
1000,충남,2011-09-01,3,2011
1001,충남,2011-08-01,3,2011
1002,충남,2011-07-01,4,2011
1003,충남,2011-06-01,2,2011
1004,충남,2011-05-01,2,2011
1005,충남,2011-04-01,2,2011
1006,충남,2011-03-01,2,2011
1007,충남,2011-02-01,2,2011
1008,충남,2011-01-01,2,2011
1009,충남,2010-12-01,2,2010
1010,충남,2010-11-01,2,2010
1011,충남,2010-10-01,1,2010
1012,충남,2010-09-01,1,2010
1013,충남,2010-08-01,1,2010
1014,충남,2010-07-01,0,2010
1015,충북,2025-05-01,28860,2025
1016,충북,2025-04-01,27600,2025
1017,충북,2025-03-01,26764,2025
1018,충북,2025-02-01,25932,2025
1019,충북,2025-01-01,25237,2025
1020,충북,2024-12-01,25375,2024
1021,충북,2024-11-01,25255,2024
1022,충북,2024-10-01,24707,2024
1023,충북,2024-09-01,23844,2024
1024,충북,2024-08-01,23361,2024
1025,충북,2024-07-01,22759,2024
1026,충북,2024-06-01,22231,2024
1027,충북,2024-05-01,21710,2024
1028,충북,2024-04-01,21259,2024
1029,충북,2024-03-01,20906,2024
1030,충북,2024-02-01,20009,2024
1031,충북,2024-01-01,20003,2024
1032,충북,2023-12-01,19972,2023
1033,충북,2023-06-01,15140,2023
1034,충북,2022-12-01,15140,2022
1035,충북,2022-11-01,14933,2022
1036,충북,2022-10-01,14365,2022
1037,충북,2022-09-01,13704,2022
1038,충북,2022-08-01,13210,2022
1039,충북,2022-07-01,12603,2022
1040,충북,2022-06-01,11675,2022
1041,충북,2022-05-01,11209,2022
1042,충북,2022-04-01,10421,2022
1043,충북,2022-03-01,9683,2022
1044,충북,2022-02-01,8664,2022
1045,충북,2022-01-01,8184,2022
1046,충북,2021-12-01,8194,2021
1047,충북,2021-11-01,7731,2021
1048,충북,2021-10-01,7362,2021
1049,충북,2021-09-01,6801,2021
1050,충북,2021-08-01,6414,2021
1051,충북,2021-07-01,5934,2021
1052,충북,2021-06-01,5480,2021
1053,충북,2021-05-01,4952,2021
1054,충북,2021-04-01,4781,2021
1055,충북,2021-03-01,4688,2021
1056,충북,2021-02-01,4338,2021
1057,충북,2021-01-01,3897,2021
1058,충북,2020-12-01,3883,2020
1059,충북,2020-11-01,3794,2020
1060,충북,2020-10-01,3662,2020
1061,충북,2020-09-01,3467,2020
1062,충북,2020-08-01,3319,2020
1063,충북,2020-07-01,3268,2020
1064,충북,2020-06-01,3199,2020
1065,충북,2020-05-01,3077,2020
1066,충북,2020-04-01,2939,2020
1067,충북,2020-03-01,2617,2020
1068,충북,2020-02-01,2457,2020
1069,충북,2020-01-01,2427,2020
1070,충북,2019-12-01,2412,2019
1071,충북,2019-11-01,2382,2019
1072,충북,2019-10-01,2271,2019
1073,충북,2019-09-01,2144,2019
1074,충북,2019-08-01,2106,2019
1075,충북,2019-07-01,2074,2019
1076,충북,2019-06-01,1973,2019
1077,충북,2019-05-01,1882,2019
1078,충북,2019-04-01,1695,2019
1079,충북,2019-03-01,1377,2019
1080,충북,2019-02-01,1216,2019
1081,충북,2019-01-01,1205,2019
1082,충북,2018-12-01,1199,2018
1083,충북,2018-11-01,1175,2018
1084,충북,2018-10-01,1133,2018
1085,충북,2018-09-01,698,2018
1086,충북,2018-08-01,673,2018
1087,충북,2018-07-01,660,2018
1088,충북,2018-06-01,621,2018
1089,충북,2018-05-01,581,2018
1090,충북,2018-04-01,533,2018
1091,충북,2018-03-01,410,2018
1092,충북,2018-02-01,338,2018
1093,충북,2018-01-01,311,2018
1094,충북,2017-12-01,281,2017
1095,충북,2017-11-01,254,2017
1096,충북,2017-10-01,188,2017
1097,충북,2017-09-01,168,2017
1098,충북,2017-08-01,140,2017
1099,충북,2017-07-01,134,2017
1100,충북,2017-06-01,129,2017
1101,충북,2017-05-01,123,2017
1102,충북,2017-04-01,117,2017
1103,충북,2017-03-01,99,2017
1104,충북,2017-02-01,77,2017
1105,충북,2017-01-01,65,2017
1106,충북,2016-12-01,60,2016
1107,충북,2016-11-01,50,2016
1108,충북,2016-10-01,49,2016
1109,충북,2016-09-01,44,2016
1110,충북,2016-08-01,43,2016
1111,충북,2016-07-01,43,2016
1112,충북,2016-06-01,37,2016
1113,충북,2016-05-01,32,2016
1114,충북,2016-04-01,31,2016
1115,충북,2016-03-01,31,2016
1116,충북,2016-02-01,29,2016
1117,충북,2016-01-01,28,2016
1118,충북,2015-12-01,28,2015
1119,충북,2015-11-01,28,2015
1120,충북,2015-10-01,25,2015
1121,충북,2015-09-01,24,2015
1122,충북,2015-08-01,22,2015
1123,충북,2015-07-01,21,2015
1124,충북,2015-06-01,19,2015
1125,충북,2015-05-01,17,2015
1126,충북,2015-04-01,16,2015
1127,충북,2015-03-01,16,2015
1128,충북,2015-02-01,16,2015
1129,충북,2015-01-01,16,2015
1130,충북,2014-12-01,16,2014
1131,충북,2014-11-01,13,2014
1132,충북,2014-10-01,14,2014
1133,충북,2014-09-01,14,2014
1134,충북,2014-08-01,12,2014
1135,충북,2014-07-01,11,2014
1136,충북,2014-06-01,11,2014
1137,충북,2014-05-01,11,2014
1138,충북,2014-04-01,11,2014
1139,충북,2014-03-01,10,2014
1140,충북,2014-02-01,10,2014
1141,충북,2014-01-01,8,2014
1142,충북,2013-12-01,8,2013
1143,충북,2013-11-01,7,2013
1144,충북,2013-10-01,7,2013
1145,충북,2013-09-01,6,2013
1146,충북,2013-08-01,6,2013
1147,충북,2013-07-01,6,2013
1148,충북,2013-06-01,6,2013
1149,충북,2013-05-01,6,2013
1150,충북,2013-04-01,6,2013
1151,충북,2013-03-01,6,2013
1152,충북,2013-02-01,5,2013
1153,충북,2013-01-01,5,2013
1154,충북,2012-12-01,5,2012
1155,충북,2012-11-01,5,2012
1156,충북,2012-10-01,3,2012
1157,충북,2012-09-01,1,2012
1158,충북,2012-08-01,1,2012
1159,충북,2012-07-01,1,2012
1160,충북,2012-06-01,1,2012
1161,충북,2012-05-01,1,2012
1162,충북,2012-04-01,1,2012
1163,충북,2012-03-01,1,2012
1164,충북,2012-02-01,1,2012
1165,충북,2012-01-01,1,2012
1166,충북,2011-12-01,1,2011
1167,충북,2011-11-01,1,2011
1168,충북,2011-10-01,0,2011
1169,충북,2011-09-01,0,2011
1170,충북,2011-08-01,0,2011
1171,충북,2011-07-01,0,2011
1172,충북,2011-06-01,0,2011
1173,충북,2011-05-01,0,2011
1174,충북,2011-04-01,0,2011
1175,충북,2011-03-01,0,2011
1176,충북,2011-02-01,0,2011
1177,충북,2011-01-01,0,2011
1178,충북,2010-12-01,0,2010
1179,충북,2010-11-01,0,2010
1180,충북,2010-10-01,0,2010
1181,충북,2010-09-01,0,2010
1182,충북,2010-08-01,0,2010
1183,충북,2010-07-01,0,2010
1184,전라,2025-05-01,35169,2025
1185,전라,2025-04-01,34315,2025
1186,전라,2025-03-01,33384,2025
1187,전라,2025-02-01,32322,2025
1188,전라,2025-01-01,31566,2025
1189,전라,2024-12-01,31417,2024
1190,전라,2024-11-01,31123,2024
1191,전라,2024-10-01,30580,2024
1192,전라,2024-09-01,30012,2024
1193,전라,2024-08-01,29076,2024
1194,전라,2024-07-01,28386,2024
1195,전라,2024-06-01,27622,2024
1196,전라,2024-05-01,27061,2024
1197,전라,2024-04-01,26478,2024
1198,전라,2024-03-01,25661,2024
1199,전라,2024-02-01,24336,2024
1200,전라,2024-01-01,24276,2024
1201,전라,2023-12-01,24200,2023
1202,전라,2023-06-01,15387,2023
1203,전라,2022-12-01,15387,2022
1204,전라,2022-11-01,14981,2022
1205,전라,2022-10-01,14437,2022
1206,전라,2022-09-01,13802,2022
1207,전라,2022-08-01,13050,2022
1208,전라,2022-07-01,12580,2022
1209,전라,2022-06-01,11549,2022
1210,전라,2022-05-01,11102,2022
1211,전라,2022-04-01,10658,2022
1212,전라,2022-03-01,9978,2022
1213,전라,2022-02-01,9203,2022
1214,전라,2022-01-01,8837,2022
1215,전라,2021-12-01,8708,2021
1216,전라,2021-11-01,8042,2021
1217,전라,2021-10-01,7826,2021
1218,전라,2021-09-01,7574,2021
1219,전라,2021-08-01,7211,2021
1220,전라,2021-07-01,6956,2021
1221,전라,2021-06-01,6643,2021
1222,전라,2021-05-01,6222,2021
1223,전라,2021-04-01,6001,2021
1224,전라,2021-03-01,5773,2021
1225,전라,2021-02-01,5415,2021
1226,전라,2021-01-01,5251,2021
1227,전라,2020-12-01,5223,2020
1228,전라,2020-11-01,5055,2020
1229,전라,2020-10-01,4896,2020
1230,전라,2020-09-01,4759,2020
1231,전라,2020-08-01,4576,2020
1232,전라,2020-07-01,4444,2020
1233,전라,2020-06-01,4323,2020
1234,전라,2020-05-01,4215,2020
1235,전라,2020-04-01,4067,2020
1236,전라,2020-03-01,3893,2020
1237,전라,2020-02-01,3346,2020
1238,전라,2020-01-01,3326,2020
1239,전라,2019-12-01,3326,2019
1240,전라,2019-11-01,3303,2019
1241,전라,2019-10-01,3278,2019
1242,전라,2019-09-01,3259,2019
1243,전라,2019-08-01,3122,2019
1244,전라,2019-07-01,3077,2019
1245,전라,2019-06-01,2979,2019
1246,전라,2019-05-01,2817,2019
1247,전라,2019-04-01,2687,2019
1248,전라,2019-03-01,2514,2019
1249,전라,2019-02-01,1999,2019
1250,전라,2019-01-01,1997,2019
1251,전라,2018-12-01,1974,2018
1252,전라,2018-11-01,1942,2018
1253,전라,2018-10-01,1859,2018
1254,전라,2018-09-01,1768,2018
1255,전라,2018-08-01,1635,2018
1256,전라,2018-07-01,1587,2018
1257,전라,2018-06-01,1549,2018
1258,전라,2018-05-01,1419,2018
1259,전라,2018-04-01,1312,2018
1260,전라,2018-03-01,1209,2018
1261,전라,2018-02-01,1077,2018
1262,전라,2018-01-01,1017,2018
1263,전라,2017-12-01,960,2017
1264,전라,2017-11-01,892,2017
1265,전라,2017-10-01,853,2017
1266,전라,2017-09-01,810,2017
1267,전라,2017-08-01,734,2017
1268,전라,2017-07-01,662,2017
1269,전라,2017-06-01,601,2017
1270,전라,2017-05-01,567,2017
1271,전라,2017-04-01,526,2017
1272,전라,2017-03-01,496,2017
1273,전라,2017-02-01,480,2017
1274,전라,2017-01-01,461,2017
1275,전라,2016-12-01,446,2016
1276,전라,2016-11-01,432,2016
1277,전라,2016-10-01,420,2016
1278,전라,2016-09-01,413,2016
1279,전라,2016-08-01,405,2016
1280,전라,2016-07-01,400,2016
1281,전라,2016-06-01,358,2016
1282,전라,2016-05-01,346,2016
1283,전라,2016-04-01,333,2016
1284,전라,2016-03-01,299,2016
1285,전라,2016-02-01,293,2016
1286,전라,2016-01-01,290,2016
1287,전라,2015-12-01,290,2015
1288,전라,2015-11-01,282,2015
1289,전라,2015-10-01,277,2015
1290,전라,2015-09-01,273,2015
1291,전라,2015-08-01,268,2015
1292,전라,2015-07-01,264,2015
1293,전라,2015-06-01,258,2015
1294,전라,2015-05-01,235,2015
1295,전라,2015-04-01,226,2015
1296,전라,2015-03-01,179,2015
1297,전라,2015-02-01,174,2015
1298,전라,2015-01-01,175,2015
1299,전라,2014-12-01,173,2014
1300,전라,2014-11-01,165,2014
1301,전라,2014-10-01,155,2014
1302,전라,2014-09-01,155,2014
1303,전라,2014-08-01,155,2014
1304,전라,2014-07-01,155,2014
1305,전라,2014-06-01,136,2014
1306,전라,2014-05-01,114,2014
1307,전라,2014-04-01,113,2014
1308,전라,2014-03-01,113,2014
1309,전라,2014-02-01,111,2014
1310,전라,2014-01-01,98,2014
1311,전라,2013-12-01,98,2013
1312,전라,2013-11-01,93,2013
1313,전라,2013-10-01,93,2013
1314,전라,2013-09-01,92,2013
1315,전라,2013-08-01,92,2013
1316,전라,2013-07-01,92,2013
1317,전라,2013-06-01,92,2013
1318,전라,2013-05-01,92,2013
1319,전라,2013-04-01,92,2013
1320,전라,2013-03-01,91,2013
1321,전라,2013-02-01,84,2013
1322,전라,2013-01-01,83,2013
1323,전라,2012-12-01,82,2012
1324,전라,2012-11-01,82,2012
1325,전라,2012-10-01,71,2012
1326,전라,2012-09-01,69,2012
1327,전라,2012-08-01,68,2012
1328,전라,2012-07-01,68,2012
1329,전라,2012-06-01,64,2012
1330,전라,2012-05-01,53,2012
1331,전라,2012-04-01,53,2012
1332,전라,2012-03-01,42,2012
1333,전라,2012-02-01,25,2012
1334,전라,2012-01-01,24,2012
1335,전라,2011-12-01,21,2011
1336,전라,2011-11-01,4,2011
1337,전라,2011-10-01,0,2011
1338,전라,2011-09-01,0,2011
1339,전라,2011-08-01,0,2011
1340,전라,2011-07-01,0,2011
1341,전라,2011-06-01,0,2011
1342,전라,2011-05-01,0,2011
1343,전라,2011-04-01,0,2011
1344,전라,2011-03-01,0,2011
1345,전라,2011-02-01,0,2011
1346,전라,2011-01-01,0,2011
1347,전라,2010-12-01,0,2010
1348,전라,2010-11-01,0,2010
1349,전라,2010-10-01,0,2010
1350,전라,2010-09-01,0,2010
1351,전라,2010-08-01,0,2010
1352,전라,2010-07-01,0,2010
1353,전라,2025-05-01,26902,2025
1354,전라,2025-04-01,26493,2025
1355,전라,2025-03-01,25988,2025
1356,전라,2025-02-01,25533,2025
1357,전라,2025-01-01,24954,2025
1358,전라,2024-12-01,24872,2024
1359,전라,2024-11-01,24701,2024
1360,전라,2024-10-01,24071,2024
1361,전라,2024-09-01,23572,2024
1362,전라,2024-08-01,23104,2024
1363,전라,2024-07-01,22494,2024
1364,전라,2024-06-01,21918,2024
1365,전라,2024-05-01,21444,2024
1366,전라,2024-04-01,21011,2024
1367,전라,2024-03-01,20640,2024
1368,전라,2024-02-01,19804,2024
1369,전라,2024-01-01,19827,2024
1370,전라,2023-12-01,19795,2023
1371,전라,2023-06-01,12727,2023
1372,전라,2022-12-01,12727,2022
1373,전라,2022-11-01,12622,2022
1374,전라,2022-10-01,12448,2022
1375,전라,2022-09-01,12162,2022
1376,전라,2022-08-01,11353,2022
1377,전라,2022-07-01,10246,2022
1378,전라,2022-06-01,9723,2022
1379,전라,2022-05-01,9310,2022
1380,전라,2022-04-01,8931,2022
1381,전라,2022-03-01,8404,2022
1382,전라,2022-02-01,7456,2022
1383,전라,2022-01-01,7389,2022
1384,전라,2021-12-01,7365,2021
1385,전라,2021-11-01,7147,2021
1386,전라,2021-10-01,6733,2021
1387,전라,2021-09-01,6286,2021
1388,전라,2021-08-01,5826,2021
1389,전라,2021-07-01,5466,2021
1390,전라,2021-06-01,5104,2021
1391,전라,2021-05-01,4432,2021
1392,전라,2021-04-01,4054,2021
1393,전라,2021-03-01,3596,2021
1394,전라,2021-02-01,3363,2021
1395,전라,2021-01-01,3360,2021
1396,전라,2020-12-01,3323,2020
1397,전라,2020-11-01,3269,2020
1398,전라,2020-10-01,3130,2020
1399,전라,2020-09-01,2977,2020
1400,전라,2020-08-01,2906,2020
1401,전라,2020-07-01,2848,2020
1402,전라,2020-06-01,2745,2020
1403,전라,2020-05-01,2561,2020
1404,전라,2020-04-01,2467,2020
1405,전라,2020-03-01,2270,2020
1406,전라,2020-02-01,1920,2020
1407,전라,2020-01-01,1872,2020
1408,전라,2019-12-01,1841,2019
1409,전라,2019-11-01,1823,2019
1410,전라,2019-10-01,1804,2019
1411,전라,2019-09-01,1752,2019
1412,전라,2019-08-01,1700,2019
1413,전라,2019-07-01,1641,2019
1414,전라,2019-06-01,1586,2019
1415,전라,2019-05-01,1490,2019
1416,전라,2019-04-01,1418,2019
1417,전라,2019-03-01,1196,2019
1418,전라,2019-02-01,1017,2019
1419,전라,2019-01-01,1005,2019
1420,전라,2018-12-01,997,2018
1421,전라,2018-11-01,964,2018
1422,전라,2018-10-01,877,2018
1423,전라,2018-09-01,804,2018
1424,전라,2018-08-01,662,2018
1425,전라,2018-07-01,640,2018
1426,전라,2018-06-01,600,2018
1427,전라,2018-05-01,547,2018
1428,전라,2018-04-01,498,2018
1429,전라,2018-03-01,422,2018
1430,전라,2018-02-01,371,2018
1431,전라,2018-01-01,351,2018
1432,전라,2017-12-01,336,2017
1433,전라,2017-11-01,308,2017
1434,전라,2017-10-01,242,2017
1435,전라,2017-09-01,232,2017
1436,전라,2017-08-01,198,2017
1437,전라,2017-07-01,192,2017
1438,전라,2017-06-01,186,2017
1439,전라,2017-05-01,186,2017
1440,전라,2017-04-01,172,2017
1441,전라,2017-03-01,151,2017
1442,전라,2017-02-01,108,2017
1443,전라,2017-01-01,71,2017
1444,전라,2016-12-01,57,2016
1445,전라,2016-11-01,52,2016
1446,전라,2016-10-01,46,2016
1447,전라,2016-09-01,44,2016
1448,전라,2016-08-01,43,2016
1449,전라,2016-07-01,43,2016
1450,전라,2016-06-01,42,2016
1451,전라,2016-05-01,40,2016
1452,전라,2016-04-01,38,2016
1453,전라,2016-03-01,37,2016
1454,전라,2016-02-01,38,2016
1455,전라,2016-01-01,38,2016
1456,전라,2015-12-01,37,2015
1457,전라,2015-11-01,34,2015
1458,전라,2015-10-01,30,2015
1459,전라,2015-09-01,30,2015
1460,전라,2015-08-01,24,2015
1461,전라,2015-07-01,24,2015
1462,전라,2015-06-01,21,2015
1463,전라,2015-05-01,21,2015
1464,전라,2015-04-01,20,2015
1465,전라,2015-03-01,18,2015
1466,전라,2015-02-01,18,2015
1467,전라,2015-01-01,18,2015
1468,전라,2014-12-01,18,2014
1469,전라,2014-11-01,18,2014
1470,전라,2014-10-01,18,2014
1471,전라,2014-09-01,18,2014
1472,전라,2014-08-01,17,2014
1473,전라,2014-07-01,17,2014
1474,전라,2014-06-01,17,2014
1475,전라,2014-05-01,13,2014
1476,전라,2014-04-01,13,2014
1477,전라,2014-03-01,13,2014
1478,전라,2014-02-01,13,2014
1479,전라,2014-01-01,13,2014
1480,전라,2013-12-01,13,2013
1481,전라,2013-11-01,12,2013
1482,전라,2013-10-01,12,2013
1483,전라,2013-09-01,12,2013
1484,전라,2013-08-01,12,2013
1485,전라,2013-07-01,12,2013
1486,전라,2013-06-01,12,2013
1487,전라,2013-05-01,12,2013
1488,전라,2013-04-01,12,2013
1489,전라,2013-03-01,12,2013
1490,전라,2013-02-01,12,2013
1491,전라,2013-01-01,11,2013
1492,전라,2012-12-01,8,2012
1493,전라,2012-11-01,8,2012
1494,전라,2012-10-01,3,2012
1495,전라,2012-09-01,3,2012
1496,전라,2012-08-01,3,2012
1497,전라,2012-07-01,2,2012
1498,전라,2012-06-01,2,2012
1499,전라,2012-05-01,2,2012
1500,전라,2012-04-01,2,2012
1501,전라,2012-03-01,2,2012
1502,전라,2012-02-01,2,2012
1503,전라,2012-01-01,2,2012
1504,전라,2011-12-01,2,2011
1505,전라,2011-11-01,2,2011
1506,전라,2011-10-01,1,2011
1507,전라,2011-09-01,1,2011
1508,전라,2011-08-01,1,2011
1509,전라,2011-07-01,0,2011
1510,전라,2011-06-01,0,2011
1511,전라,2011-05-01,0,2011
1512,전라,2011-04-01,0,2011
1513,전라,2011-03-01,0,2011
1514,전라,2011-02-01,0,2011
1515,전라,2011-01-01,0,2011
1516,전라,2010-12-01,0,2010
1517,전라,2010-11-01,0,2010
1518,전라,2010-10-01,0,2010
1519,전라,2010-09-01,0,2010
1520,전라,2010-08-01,0,2010
1521,전라,2010-07-01,0,2010
1522,강원,2025-05-01,22455,2025
1523,강원,2025-04-01,21975,2025
1524,강원,2025-03-01,21619,2025
1525,강원,2025-02-01,21287,2025
1526,강원,2025-01-01,21077,2025
1527,강원,2024-12-01,21004,2024
1528,강원,2024-11-01,20730,2024
1529,강원,2024-10-01,20458,2024
1530,강원,2024-09-01,20142,2024
1531,강원,2024-08-01,19851,2024
1532,강원,2024-07-01,19611,2024
1533,강원,2024-06-01,19268,2024
1534,강원,2024-05-01,19003,2024
1535,강원,2024-04-01,18742,2024
1536,강원,2024-03-01,18546,2024
1537,강원,2024-02-01,18240,2024
1538,강원,2024-01-01,18247,2024
1539,강원,2023-12-01,18236,2023
1540,강원,2023-06-01,14012,2023
1541,강원,2022-12-01,14012,2022
1542,강원,2022-11-01,13618,2022
1543,강원,2022-10-01,12845,2022
1544,강원,2022-09-01,12171,2022
1545,강원,2022-08-01,11538,2022
1546,강원,2022-07-01,10857,2022
1547,강원,2022-06-01,10159,2022
1548,강원,2022-05-01,9666,2022
1549,강원,2022-04-01,9117,2022
1550,강원,2022-03-01,8652,2022
1551,강원,2022-02-01,8179,2022
1552,강원,2022-01-01,8042,2022
1553,강원,2021-12-01,7946,2021
1554,강원,2021-11-01,7231,2021
1555,강원,2021-10-01,6786,2021
1556,강원,2021-09-01,6266,2021
1557,강원,2021-08-01,5929,2021
1558,강원,2021-07-01,5485,2021
1559,강원,2021-06-01,5200,2021
1560,강원,2021-05-01,4750,2021
1561,강원,2021-04-01,4460,2021
1562,강원,2021-03-01,4280,2021
1563,강원,2021-02-01,4086,2021
1564,강원,2021-01-01,4076,2021
1565,강원,2020-12-01,4078,2020
1566,강원,2020-11-01,3810,2020
